UUID,CONSUMIBLES,CONSUMO,CONSUMO ,CONSUMO  DE ALIMENTOS,CONSUMO ***,CONSUMO ALIMENTOS,"CONSUMO ALIMENTOS Y BEBIDAS STARBUCKS APTO DE MTY, CHK 1896, 11-07-2014",CONSUMO BEBIDAS,CONSUMO CAFETERIA,CONSUMO DE ALIMENTO,CONSUMO DE ALIMENTOS
87FAC3A3-CF53-4A82-9DF3-7345D7C9280B,0,0,0,0,0,0,0,0,0,0,0
87FB6090-48DF-44E9-9099-4425EFCA476B,0,0,0,0,0,0,0,0,0,0,0
87fae795-4a27-4f31-822a-1557a4af3a2e,0,0,0,0,0,0,0,0,0,0,1
88025FE4-07B3-4B36-8A3C-0E0E212E76BE,0,0,0,0,0,0,0,0,0,0,0
88097315-c9f9-4c1f-9d52-850b0cecd444,0,0,0,0,0,0,0,0,0,0,0
8815A0A5-3791-4B2A-A6D3-72E1F6DBB356,0,0,0,0,0,0,0,0,0,0,0
881B70C8-82F4-4AC9-B067-39A03521D273,0,0,0,0,0,0,0,0,0,0,0
882595e0-5d99-436b-bb51-e333970f26e1,0,0,0,0,0,0,0,0,0,0,0
88269D34-743C-4524-B75C-CF6815193EA4,0,1,0,0,0,0,0,0,0,0,0
8831576F-A851-46CD-84A8-5F53218AE79B,0,0,0,0,0,0,0,0,0,0,0
88521CDB-683A-4851-8D45-D9FED4544846,0,0,0,0,0,0,0,0,0,0,0
885564F4-4DD3-4B5A-8AAF-D72A20B21823,0,0,0,0,0,0,0,0,0,0,0
885741EB-405B-4327-BF5A-F2A8421BE81E,0,1,0,0,0,0,0,0,0,0,0
885A9C4F-65F8-4EB1-A49D-E6530C29F9F7,0,0,0,0,0,0,0,0,0,0,0
8876d6a6-9f24-45c5-bc6a-4f033a71f86b,0,0,0,0,0,0,0,0,0,0,0
8879A9B7-C04B-4192-B9FA-A6FDF0CDA395,0,1,0,0,0,0,0,0,0,0,0
887C8E1E-0DBC-E341-8CC3-754557E7B8E2,0,0,0,0,0,0,0,0,0,0,1
8881f7aa-a942-44f3-9b9a-55d739f0d69f,0,0,0,0,0,0,0,0,0,0,0
888E4FE5-8514-452B-AEB8-435BB7FCFFD7,0,1,0,0,0,0,0,0,0,0,0
88B16393-5EE0-4B8C-AA4E-0A8F612359FE,0,0,0,0,0,0,0,0,0,0,0
88BA0CFC-6BF2-E341-8DCA-269A128A3985,0,0,0,0,0,0,0,0,0,0,0
88BF68EB-2EF1-4959-B220-2315BF2F40DE,0,1,0,0,0,0,0,0,0,0,0
88E5EDA2-E435-409F-9A6E-AA56B5BFF4B0,0,0,0,0,0,0,0,0,0,0,1
88F7369A-1CBE-05FB-A7F8-BE16F4D30B76,0,0,0,0,0,0,0,0,0,0,0
88F8DD55-D4F7-42CF-9DDC-1F00329ACCF5,0,0,0,0,0,0,0,0,0,0,0
88ac165d-41fe-4282-b025-0891166cf7e2,0,0,0,0,0,0,0,0,0,0,0
89138051-3cb0-4fcb-98bc-485fa347201f,0,0,0,0,0,0,0,0,0,0,0
895214ed-10d3-4003-b3b1-68219097edec,0,0,0,0,0,0,0,0,0,0,0
8953D002-C101-4273-A774-096EE7DEBFBE,0,0,0,0,0,0,0,0,0,0,0
89569595-1217-4773-A31C-D0EFC46D7118,0,0,0,0,0,0,0,0,0,0,0
8977E6AE-7739-43D9-96F4-A278E5797A75,0,0,0,0,0,0,0,0,0,0,0
89848D38-79B6-451C-A471-2EEA87B4E7EE,0,0,0,0,0,0,0,0,0,0,0
899668B0-6B30-40E6-91D0-4819DBB8CB29,0,0,0,0,0,0,0,0,0,0,0
899ee499-68b7-4bc3-8919-facd141cd535,0,0,0,0,0,0,0,0,0,0,0
89A65377-C777-4285-BDB7-ED19C1AAB894,0,0,0,0,0,0,0,0,0,0,0
89DAED7F-88E8-4A45-AA2B-ACF0F67ED111,0,0,0,0,0,0,0,0,0,0,0
89E78365-8DA0-40C3-BEDD-1EB592371649,0,1,0,0,0,0,0,0,0,0,0
89E94597-F6DA-41BD-B3EF-84994D758A98,0,1,0,0,0,0,0,0,0,0,0
89ECB39E-EB05-4394-BB88-0620FB0A00FE,0,0,0,0,0,0,0,0,0,0,0
89a5a53d-1801-4b2f-bb28-65a2e3b4312e,0,0,0,0,0,1,0,0,0,0,0
89af2697-d71b-40bf-8caa-fb8494968bfd,0,0,0,0,0,0,0,0,0,0,0
8A270822-10D8-459B-A18B-CA38781F268E,0,1,0,0,0,0,0,0,0,0,0
8A341484-5A12-456B-BA5A-6FC52AF0D012,0,0,0,0,0,0,0,0,0,0,0
8A468B28-F2B9-4B1F-8E56-EE2759058BE3,0,0,0,0,0,0,0,0,0,0,0
8A47DBDF-0DCD-451A-AC33-2F119EF11357,0,0,0,0,0,0,0,0,0,0,0
8A57C6C4-3BC5-4D2E-4F42-D6EBD04F9E0D,0,0,0,0,0,0,0,0,0,0,0
8A5B8263-3F31-4578-A065-E61CF37AFB20,0,0,0,0,0,0,0,0,0,0,0
8A5C98F0-1AE0-47BC-8C95-286F7C332E5A,0,1,0,0,0,0,0,0,0,0,0
8A6A1976-4AB2-4DF2-A496-0913A7F6F7E4,0,1,0,0,0,0,0,0,0,0,0
8A8962FF-7BA8-44CF-8A17-086A69808C44,0,0,0,0,0,0,0,0,0,0,0
8AB1F8B6-A606-407A-973F-FEE1D4F0C371,0,0,0,0,0,0,0,0,0,0,0
8AB66955-FD0C-4449-9998-C7AB8CE202FD,0,0,0,0,0,0,0,0,0,0,0
8AEF9CB5-C6BE-45B7-B76C-C1D6C44E6133,0,0,0,0,0,0,0,0,0,0,0
8AF7095B-718C-4013-A458-BCACA4E3F5CD,0,0,0,0,0,0,0,0,0,0,0
8AF8342A-E5DB-4B5A-B8A3-9D58A7B8E707,0,1,0,0,0,0,0,0,0,0,0
8B0B4E3C-4A9D-4225-8CDB-62D860F59CE7,0,0,0,0,0,0,0,0,0,0,0
8B0D0F68-E0FA-4F89-85FA-FA75E941C1FB,0,0,0,0,0,0,0,0,0,0,0
8B1C9077-6354-40ED-9573-0DE78BB862BC,0,0,0,0,0,0,0,0,0,0,1
8B1DCC7C-766A-414F-8204-AC446C5F4E49,0,0,0,0,0,0,0,0,0,0,0
8B2257F1-1036-4ABB-B988-0F169F9E6297,0,0,0,0,0,0,0,0,0,0,0
8B47EBF7-D83F-440A-8078-1CFF3D74B3B6,0,0,0,0,0,0,0,0,0,0,0
8B4B76CB-9C48-4F7B-BE8F-BEFF0C054FC4,0,0,0,0,0,0,0,0,0,0,0
8B7B69FD-FE1D-4889-9E63-CD60760E63F4,0,0,0,0,0,0,0,0,0,0,0
8BA5FC92-106A-4679-8245-880486AA7F83,0,0,0,0,0,0,0,0,0,0,0
8BB735BB-1037-4E36-B28F-4E43EECBFF9C,0,0,0,0,0,0,0,0,0,0,0
8BD405FA-7D0C-42B9-B05C-2A6C416C2617,0,1,0,0,0,0,0,0,0,0,0
8BF50791-9843-65F7-04FC-68544D81F940,0,0,0,0,0,0,0,0,0,0,0
8C0B2FD4-638A-4591-9BFC-E4237D603996,0,0,0,0,0,0,0,0,0,0,0
8C1575C8-EE8E-4763-80E7-56E23806CC54,0,0,0,0,0,0,0,0,0,0,0
8C183219-65EA-4512-B01D-7AA2925F9F00,0,1,0,0,0,0,0,0,0,0,0
8C2307D8-0040-48F9-A377-1ABDA3B82516,0,1,0,0,0,0,0,0,0,0,0
8C445DD7-A13C-4DE5-A2E5-3188977FDFEC,0,0,0,0,0,0,0,0,0,0,0
8C5A8160-562F-4E94-AEB4-05453B3D7D4B,0,0,0,0,0,0,0,0,0,0,1
8C8E45CC-378A-4677-8AD2-ABB9C290F61A,0,0,0,0,0,0,0,0,0,0,0
8C8E876E-A955-4B90-A721-3E9483E4E0AB,0,0,0,0,0,0,0,0,0,0,0
8C99AF9B-E7A4-459E-8EE0-8A9EF071FCB5,0,0,0,0,0,0,0,0,0,0,0
8CE4EA65-19AA-49E8-905C-C5CE8A2A699F,0,1,0,0,0,0,0,0,0,0,0
8CEF1A5A-610C-4022-A821-2A6012FE7DA7,0,0,0,0,0,0,0,0,0,0,0
8CF20EAD-2B4C-4366-BBAB-DF13ECAE788C,0,0,0,0,0,0,0,0,0,0,1
8D12A30A-F752-4C02-B2A0-CFF384186721,0,1,0,0,0,0,0,0,0,0,0
8D1D3251-FC47-4E8D-A710-E689EAFD3561,0,1,0,0,0,0,0,0,0,0,0
8D22BEFF-13CE-488C-9589-50DEF729CADD,0,0,0,0,0,0,0,0,0,0,0
8D489700-D534-4A6E-9EFA-ACDDC492B127,0,0,0,0,0,0,0,0,0,0,0
8D4C7B5B-2114-4318-BEDA-5F223A1E5188,0,1,0,0,0,0,0,0,0,0,0
8D513047-5A64-475B-9262-586CA192A276,0,0,0,0,0,0,0,0,0,0,0
8D6087D6-1A8D-48F1-B74E-B47968BD1F0A,0,0,0,0,0,0,0,0,0,0,0
8D7F3C75-C755-4D2F-98A7-BB2EEA4E39BF,0,0,0,0,0,0,0,0,0,0,0
8DE04B61-15CE-4FE7-B606-438E86901C0E,0,1,0,0,0,0,0,0,0,0,0
8E001E1B-7747-4CC6-8FAC-3F6D82E7697B,0,0,0,0,0,0,0,0,0,0,1
8E01FE39-20F4-4114-AD43-9335AC4D8756,0,0,0,0,0,0,0,0,0,0,0
8E251DEF-D6F8-E341-8DA8-5CD87AD4BB02,0,0,0,0,0,0,0,0,0,0,0
8E27FC3C-E2D1-4A71-92A8-2CFD3890E65F,0,0,0,0,0,0,0,0,0,0,1
8E2C9BAB-3DE7-4EBC-B6AC-CC3636F4542B,0,0,0,0,0,0,0,0,0,0,0
8E620F68-06EA-4CF9-BD7F-2DF8E273A204,0,0,0,0,0,0,0,0,0,0,0
8E77096F-B8CC-4929-8C05-B664534BB23A,0,0,0,0,0,0,0,0,0,0,1
8E87732C-4DD6-49BF-BF15-2B1C98B36FAA,0,1,0,0,0,0,0,0,0,0,0
8E95EBFE-3BDA-4235-9CC0-12676ABBDAFF,0,0,0,0,0,0,0,0,0,0,0
8E9F2AD9-5AD3-4EB6-BB02-1B8F4B7C368F,0,0,0,0,0,0,0,0,0,0,0
8EC03ED0-D5F3-4660-97A0-8238CBC62D41,0,0,0,0,0,0,0,0,0,0,0
8EC45D1E-0233-4B9A-B9BB-E77E2E80B2F0,0,0,0,0,0,0,0,0,0,0,0
8EC694D4-4D6B-4FD6-9E27-63E1E5ABBDA7,0,0,0,0,0,0,0,0,0,0,0
8EDD1962-128A-4EF3-B6E4-8CAC996D0E9B,0,0,0,0,0,0,0,0,0,0,0
8F0CB188-5D64-4251-92BC-A2680A2652F9,0,1,0,0,0,0,0,0,0,0,0
8F0E2F7B-7A96-45A9-B1A9-DDEA86D00D9C,0,0,0,0,0,0,0,0,0,0,0
8F4C710B-2289-404B-A42E-383259DB7431,0,1,0,0,0,0,0,0,0,0,0
8F4DF704-424E-AE43-A5CE-08998CA40024,0,0,0,0,0,0,0,0,0,0,0
8FB6B198-D80D-4BC3-B592-7E91A117AB53,0,0,0,0,0,0,0,0,0,0,0
8FB8C438-B5B5-43CC-A823-4E6009927A25,0,0,0,0,0,0,0,0,0,0,0
8FCE038B-32B4-E341-8DD2-8EBD059CD93F,0,0,0,0,0,0,0,0,0,0,0
8FDB2470-D192-4296-8C30-2901214DD700,0,0,0,0,0,0,0,0,0,0,0
8FE10941-543F-4122-AC73-6D48E639CCA4,0,0,0,0,0,0,0,0,0,0,0
8FE273EB-7959-4BAF-96E8-4605C010564F,0,0,0,0,0,0,0,0,0,0,0
8FFBAEA4-9A62-470E-8844-5971C0F8E93E,0,0,0,0,0,0,0,0,0,0,0
8a4f1be7-bdcb-4b22-b144-b3e41dd92e69,0,1,0,0,0,0,0,0,0,0,0
8a5040f4-7610-4847-aedd-ef45a9e32c7d,0,0,0,0,0,0,0,0,0,0,1
8a6a7431-adef-48fb-b558-42934775265d,0,0,0,0,0,0,0,0,0,0,0
8aa726a3-dc56-4472-bc67-2f576b170719,0,0,0,0,0,0,0,0,0,0,0
8aaf5386-e96d-4e68-8e0e-a2f7962bb472,0,0,0,0,0,0,0,0,0,0,0
8abeef21-78a5-44b4-a280-ed6e9ebb0c90,0,0,0,0,0,0,0,0,0,0,0
8b0d9d18-851e-4f5d-b586-90001b904f76,0,1,0,0,0,0,0,0,0,0,0
8b5f66a7-7cfd-4fa2-bede-d6a6a7576b02,0,0,0,0,0,0,0,0,0,0,0
8c442c20-c8a2-422b-b05a-ed9bb4857c31,0,0,0,0,0,0,0,0,0,0,1
8c80415f-bc56-41c6-9db5-05376b4fa1ab,0,1,0,0,0,0,0,0,0,0,0
8ca37d09-5561-4363-8990-55b6827d8bfe,0,0,0,0,0,0,0,0,0,0,1
8ce5a59f-9b93-4e07-9307-110efdf84c52,0,0,0,0,0,0,0,0,0,0,0
8d00d387-a785-469e-b567-c2da4c2bc13c,0,0,0,0,0,0,0,0,0,0,0
8d35af47-63dc-4891-98d6-b43efb949307,0,0,0,0,0,0,0,0,0,0,0
8d83f277-51ad-41a6-87a6-9bdd6dfd5435,0,0,0,0,0,0,0,0,0,0,0
8da0012b-e384-4239-aaa1-f8ff5269bd57,0,0,0,0,0,0,0,0,0,0,0
8dbb67fc-3286-4ad1-8834-29de4e3b0792,0,1,0,0,0,0,0,0,0,0,0
8dc6cdd3-a75d-46d8-8f66-49b4f46eb7c5,0,0,0,0,0,0,0,0,0,0,0
8dd8c800-c040-46a3-8f74-69142c6728d7,0,0,0,0,0,0,0,0,0,0,0
8e1eda55-ad9e-48bb-b6ac-451c04b03a12,0,0,0,0,0,0,0,0,0,0,0
8e3ccab4-4cc3-4009-97e1-1769696e268f,0,1,0,0,0,0,0,0,0,0,0
8ee85c68-dd1c-4e2f-aa4a-dfeb46b051db,0,0,0,0,0,0,0,0,0,0,0
8f2e2041-59dc-475c-8859-91d677313a8a,0,0,0,0,0,0,0,0,0,0,0
8ff877bd-91a6-4549-aaec-6fa8124a287b,0,0,0,0,0,0,0,0,0,0,0
9015550A-E0E5-E341-8DF4-BAD2B2414CFC,0,0,0,0,0,0,0,0,0,0,0
90161168-bd24-460b-88c1-d1de5008a001,0,0,0,0,0,0,0,0,0,0,0
90474d07-b7a1-4304-99c3-16fd818a289b,0,0,0,0,0,0,0,0,0,0,0
90535691-C0C9-BC4B-A391-5A2304787F73,0,1,0,0,0,0,0,0,0,0,0
90684599-D99F-49E2-8D38-9ADEA87EEDD6,0,0,0,0,0,0,0,0,0,0,0
907b8a43-6386-413d-9ad6-ba5f8017f114,0,0,0,0,0,0,0,0,0,0,0
908b4f38-e812-4569-9b98-1b36b085ee8c,0,1,0,0,0,0,0,0,0,0,0
90938C58-6DE0-4CA7-8D74-70E5A4B535B1,0,0,0,0,0,0,0,0,0,0,0
9096d3fd-4f1e-49e2-ae0c-630f916a2ec3,0,0,0,0,0,0,0,0,0,0,0
909952A6-0A8D-41AC-B56D-4DC91773AB0A,0,0,0,0,0,0,0,0,0,0,0
90AEF632-E3EB-42A1-8EF5-24FE6EDB60CD,0,0,0,0,0,0,0,0,0,0,1
90C6F9A6-873D-445C-A26F-F0D66A61A09D,0,0,0,0,0,0,0,0,0,0,0
90D140EC-DE85-43FD-BCC8-A9CFDF43562E,0,0,0,0,0,0,0,0,0,0,0
90E1A1EA-EA02-4845-B5E6-A3704AE8F8AC,0,0,0,0,0,0,0,0,0,0,0
90E3729E-6C33-4C1D-854A-DE00700001CD,0,0,0,0,0,0,0,0,0,0,1
90FBFBCF-213F-4FF1-AA5D-6FE6DDBC9379,0,1,0,0,0,0,0,0,0,0,0
9102ab22-e15b-4f42-917d-f939ed339e54,0,0,0,0,0,0,0,0,0,0,0
9103452e-c34f-471a-9918-8605a7dfdd80,0,1,0,0,0,0,0,0,0,0,0
91058388-EA8E-48A3-967F-B3BBC6C529C8,0,0,0,0,0,0,0,0,0,0,0
9109D7DF-3799-4F4A-BF60-29BCD539783C,0,0,0,0,0,0,0,0,0,0,0
9123983b-abb2-4f31-b33f-b26773f138c7,0,0,0,0,0,0,0,0,0,0,0
9130b172-a4b2-4ea8-b8ad-9163c17a8a14,0,0,0,0,0,0,0,0,0,0,0
9138eb50-fcad-42eb-9162-bdc3a2f242b4,0,1,0,0,0,0,0,0,0,0,0
913EB9CF-6A25-408A-8961-11624C79775E,0,1,0,0,0,0,0,0,0,0,0
915F9E35-BB1A-4E73-A311-F26A9EBD4D24,0,0,0,0,0,0,0,0,0,0,0
916CED3E-3DD2-4C5C-A6E5-67E75D1294FA,0,1,0,0,0,0,0,0,0,0,0
917BFEE8-A01E-48EF-8564-BCB8F80999E2,0,0,0,0,0,0,0,0,0,0,0
918C522C-A1C3-4C19-9D72-6AD73FDC8A3C,0,0,0,0,0,0,0,0,0,0,1
91985062-0B8D-4623-89B4-9A78E96B2D71,0,0,0,0,0,0,0,0,0,0,1
91AFF051-885A-4668-8CE1-5CE86419A01D,0,0,0,0,0,0,0,0,0,0,0
91C6AA91-0D04-487D-8721-D0DC29F0997F,0,0,0,0,0,0,0,0,0,0,0
91C8BF88-8FE7-47F1-AB2B-98218C7FBD11,0,0,0,0,0,0,0,0,0,0,0
91FA7BCF-46B0-42BF-AD00-A05E4CF2BA0D,0,0,0,0,0,0,0,0,0,0,0
91FEA4AA-3A9B-45C2-AF7E-F7A46E6D3193,0,0,0,0,0,0,0,0,0,0,0
91eaee69-1de7-4d0b-8622-0641910f2486,0,0,0,0,0,0,0,0,0,0,0
91fd08e0-a5d5-4098-a3fb-7d12f264eaf9,0,0,0,0,0,0,0,0,0,0,1
9201D410-CE03-428B-B65C-0959B800A45B,0,1,0,0,0,0,0,0,0,0,0
92095AEB-2512-4D14-B006-70FC00009524,0,0,0,0,0,0,0,0,0,0,1
920cc367-bfad-4f10-bce4-8043e303cf95,0,0,0,0,0,0,0,0,0,0,0
9228AA81-4C3E-468E-8E35-375FFD13E9F3,0,1,0,0,0,0,0,0,0,0,0
922CEEAA-733D-3A05-28CC-F8E8F112CE1A,0,0,0,0,0,0,0,0,0,0,0
92333190-A3FD-489A-8979-A31B48A337D2,0,0,0,0,0,0,0,0,0,0,1
923EE03A-A586-405A-A928-CAC2CAA376E3,0,0,0,0,0,0,0,0,0,0,0
9243DF37-9299-4C88-938F-E43EF14F9ED7,0,0,0,0,0,0,0,0,0,0,0
924446dc-1cea-4e6a-9949-4af2ac861496,0,0,0,0,0,0,0,0,0,0,0
92700956-8485-4B06-879D-4BAE8D1ABFEC,0,1,0,0,0,0,0,0,0,0,0
9280BC60-1AE1-405F-A133-812947D91091,0,0,0,0,0,0,0,0,0,0,0
928507DC-D71D-F453-5BDE-94E6D0CA45B3,0,0,0,0,0,0,0,0,0,0,0
9288B2A9-9B50-49D1-BC8A-CC993E3885D6,0,0,0,0,0,0,0,0,0,0,1
928F5594-ADCA-4BF6-A80F-119CD35AD903,0,0,0,0,0,0,0,0,0,0,0
9292fd1f-c488-4ae0-92d8-c3d53a3919ec,0,0,0,0,0,0,0,0,0,0,0
9296e103-c9a9-4e81-b9e7-0b45235108e3,0,0,0,0,0,0,0,0,0,0,0
92AB72B1-B402-E441-8D47-C39145495519,0,0,0,0,0,0,0,0,0,0,0
92C0BC72-1D1D-41B7-987B-B28B5B006427,0,0,0,0,0,0,0,0,0,0,0
92C71C3C-CA0F-4DE2-B1B0-98768DFB5DA1,0,1,0,0,0,0,0,0,0,0,0
92C77EAE-2F9A-4CE7-A1E6-2EE6B009BC9D,0,1,0,0,0,0,0,0,0,0,0
92D88E2D-2DC3-465B-8FDF-F997590C8D4E,0,0,0,0,0,0,0,0,0,0,0
92dd0c49-fa54-4736-9eb4-2a4085d7d471,0,0,0,0,0,0,0,0,0,0,0
92f901a1-4b3c-4c94-8867-7c48510088a4,0,0,0,0,0,0,0,0,0,0,0
9301b1b2-5ce7-4004-a56d-7912695ed308,0,0,0,0,0,0,0,0,0,0,0
93044E91-30A2-450F-9AF9-13DF16445F21,0,0,0,0,0,0,0,0,0,0,0
932C67B5-4F23-4768-9E74-301AEB9D095A,0,0,0,0,0,0,0,0,0,0,0
9335D08C-B587-4160-A5E0-93A70116FF3F,0,0,0,0,0,0,0,0,0,0,0
93456224-FF8F-4FDD-90BB-CDDB42540CA7,0,0,0,0,0,0,0,0,0,0,0
934C6C6D-837E-4581-8F04-C2FC8D3F4669,0,0,0,0,0,0,0,0,0,0,0
937B7063-5EBF-4924-8E78-06F20528CC87,0,0,0,0,0,0,0,0,0,0,0
93ABC762-B9B9-4D17-9E10-DDF38D2A2F5E,0,0,0,0,0,0,0,0,0,0,0
93B776D1-89C2-432B-848E-0B4C9DE86733,0,0,0,0,0,0,0,0,0,0,0
93D058FA-CF8C-495B-8B0E-D8939675F74B,0,0,0,0,0,0,0,0,0,0,0
93FBF9EA-D904-4D2C-AC9D-D59615176DEC,0,0,0,0,0,0,0,0,0,0,0
93FC8DC4-F599-403F-A79D-98DFEA7DFEC0,0,0,0,0,0,0,0,0,0,0,0
93cfd670-6d13-4d4b-9c60-3f15d34f276a,0,1,0,0,0,0,0,0,0,0,0
93e71fb3-f8e1-4bc2-b296-765f3891730f,0,0,0,0,0,0,0,0,0,0,0
941e184e-d482-44b1-826f-4f0bff6f7612,0,0,0,0,0,0,0,0,0,0,0
944DA9BB-8AEF-417F-B6BB-331F0BC078EB,0,0,0,0,0,0,0,0,0,0,0
9460C37E-6DBA-E341-8D83-D6CE078C8B76,0,0,0,0,0,1,0,0,0,0,0
946D1375-70C6-4165-A22F-0F2B35DC4D10,0,0,0,0,0,0,0,0,0,0,1
946F997C-5344-4F5E-9B44-C207E797085C,0,1,0,0,0,0,0,0,0,0,0
94739B3F-7F02-4A7D-9E80-EB95D782EED1,0,0,0,0,0,0,0,0,0,0,0
94902613-0E71-47AE-8C47-4DBEA12E4F6D,0,0,0,0,0,0,0,0,0,0,0
94A572F9-114D-4F19-86E3-694BEDE127DF,0,0,0,0,0,0,0,0,0,0,1
94AAF168-A4AC-436D-BD30-92CA29674F05,0,1,0,0,0,0,0,0,0,0,0
94DB5571-7834-AB40-9B7F-0DEB9FE4DE88,0,0,0,0,0,0,0,0,0,0,0
94E9DFF3-4FAD-4D86-B4E5-A75E0693E056,0,1,0,0,0,0,0,0,0,0,0
94c24e3d-4990-44b2-afc0-6a11d100feb2,0,0,0,0,0,0,0,0,0,0,0
94ce8e94-c170-4a7b-9cd0-ca4a2ebc11bf,0,0,0,0,0,0,0,0,0,0,0
94f39999-422a-45dd-a1ce-c0cebcef129b,0,0,0,0,0,0,0,0,0,0,0
950CAA09-30B5-4088-95D8-A2A2C4EAD459,0,0,0,0,0,0,0,0,0,0,0
95253e52-4c65-4333-b37f-177c0fe76225,0,0,0,0,0,0,0,0,0,0,0
952EE49E-C41B-4A7D-BB76-0D757B7AB347,0,0,0,0,0,0,0,0,0,0,1
9534592C-5930-4CAA-9DD7-35687A565A4B,0,0,0,0,0,0,0,0,0,0,0
9546391E-CA50-4BCB-BC26-E92F2FE00EE9,0,0,0,0,0,0,0,0,0,0,0
95548652-FF7E-47D9-B6CA-8643B141DE33,0,1,0,0,0,0,0,0,0,0,0
9586C464-2214-4C74-A45A-B879BC18BC6C,0,0,0,0,0,0,0,0,0,0,1
958b8fdf-586f-4d13-bc00-c8b52e66c5af,0,0,0,0,0,0,0,0,0,0,0
95908AB2-E7FD-E341-8C36-AA0D3214E627,0,0,0,0,0,0,0,0,0,0,1
95F031C8-1C39-4D95-A2F6-834DFB9E4CE4,0,0,0,0,0,0,0,0,0,0,0
95a606e5-8593-4783-8cb0-ee9225351163,0,0,0,0,0,0,0,0,0,0,0
95d0c0e4-6e8b-49fc-8934-6962142adb75,0,0,0,0,0,0,0,0,0,0,0
9604B2FB-90A8-458D-B0CC-6FAE776B1DF3,0,1,0,0,0,0,0,0,0,0,0
96105D98-22E1-43C1-946E-87BE464027A7,0,0,0,0,0,0,0,0,0,0,0
963d00b7-778d-404b-9e41-b92465cddb6a,0,0,0,0,0,0,0,0,0,0,0
96472861-87a0-4bab-aff1-0668172d976b,0,0,0,0,0,0,0,0,0,0,0
9649691f-aedb-40ab-8223-cd63f512e683,0,0,0,0,0,0,0,0,0,0,0
96580F13-F481-48A5-B5D2-2B6BBA033BE9,0,0,0,0,0,0,0,0,0,0,0
9666789d-b964-479b-8819-137107eeff26,0,0,0,0,0,0,0,0,0,0,0
96678A8F-7BE9-47E5-BD21-237ADE89BDC1,0,1,0,0,0,0,0,0,0,0,0
9677672B-436B-42A4-BEE3-558855BCB7B1,0,0,0,0,0,0,0,0,0,0,0
9695DFD4-4EB0-42B5-B89E-B73EC2EFCC5E,0,0,0,0,0,0,0,0,0,0,0
96C41AF3-9F94-44F2-970D-E4AEF870C8C1,0,1,0,0,0,0,0,0,0,0,0
96C980B3-1461-476B-9DBB-56F9C9D777F1,0,0,0,0,0,0,0,0,0,0,1
96F744BF-A3FC-4006-A358-1943D579EBE6,0,0,0,0,0,0,0,0,0,0,0
96FA622C-A7D1-469E-AE7B-3830F63BA0A5,0,0,0,0,0,0,0,0,0,0,0
96a781ef-df70-45c3-bc64-a36e518d7b7a,0,0,0,0,0,0,0,0,0,0,0
96b43330-b28d-444b-b42f-4992c347bc5a,0,0,0,0,0,0,0,0,0,0,0
9720C653-4329-4E83-999F-F7029036D20D,0,0,0,0,0,0,0,0,0,0,0
9730F983-76A3-4ABC-98FD-5DC33E4A4E26,0,1,0,0,0,0,0,0,0,0,0
9734122a-0d55-4503-adb2-32cf262f2e89,0,0,0,0,0,0,0,0,0,0,0
97456875-0D5C-44C3-8BC2-A976010AB8B0,0,0,0,0,0,0,0,0,0,0,0
97659BE0-BF10-E441-8D4D-5F4D27E6E840,0,0,0,0,0,0,0,0,0,0,0
9776b314-2548-488c-8847-70b24b200e59,0,1,0,0,0,0,0,0,0,0,0
9791b54a-85a8-433c-915a-feec1410f474,0,1,0,0,0,0,0,0,0,0,0
97AC76F9-9994-4551-8F50-038C74F6C19B,0,1,0,0,0,0,0,0,0,0,0
97BB8D70-39C2-E7F2-2979-D1FB4EE27BB1,0,0,0,0,0,0,0,0,0,0,0
97E0340B-36FB-48A5-B371-11A1BC024A80,0,0,0,0,0,0,0,0,0,0,0
97E54635-8EB3-46C2-AB10-7400901A0ED0,0,0,0,0,0,0,0,0,0,0,1
97E5B73C-239D-4994-9781-3F3C5AD8A1F8,0,0,0,0,0,0,0,0,0,0,1
97EF61E3-2B27-43FD-BE73-1E800688008B,0,0,0,0,0,0,0,0,0,0,1
97d3b699-036c-4934-8108-ff00bd48747b,0,1,0,0,0,0,0,0,0,0,0
97ff4e6a-ec74-4fbc-808d-8593e0e07725,0,1,0,0,0,0,0,0,0,0,0
98312AA0-5CB4-4DE1-AFA3-4B7737F1A7A1,0,1,0,0,0,0,0,0,0,0,0
9837014E-2B0D-44F5-BFCE-3B1AB29B263C,0,1,0,0,0,0,0,0,0,0,0
985862DB-573A-448C-987D-DCD39AD411FA,0,1,0,0,0,0,0,0,0,0,0
985F27C2-068D-4927-89DF-58359A015872,0,1,0,0,0,0,0,0,0,0,0
98611C51-20AA-4FAB-A7A6-76410EA7141C,0,0,0,0,0,0,0,0,0,0,0
9869D43C-60C1-4B3C-8B80-AB79ADBAAF1C,0,0,0,0,0,0,0,0,0,0,1
986e3153-8b5e-44cd-b6b7-be66b16a34fc,0,1,0,0,0,0,0,0,0,0,0
9890E502-385D-4C42-B2BF-5A257F5002C4,0,0,0,0,0,0,0,0,0,0,0
989A5677-8B70-08A4-3323-8227336F641E,0,0,0,0,0,0,0,0,0,0,0
98A7B4E3-DCE3-A0B9-654A-786A2F7ABC5E,0,0,0,0,0,0,0,0,0,0,0
98F1F578-65DC-4EE8-A49A-1B1C63B9E5DF,0,1,0,0,0,0,0,0,0,0,0
