Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Brunei Darussalam,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Bulgaria,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Burkina Faso,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Burundi,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cabo Verde,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cambodia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cameroon,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Canada,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Caribbean small states,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cayman Islands,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Central African Republic,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Central Europe and the Baltics,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Chad,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Channel Islands,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Chile,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),China,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Colombia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Comoros,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Congo, Dem. Rep.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Congo, Rep.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Costa Rica,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cote d'Ivoire,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Croatia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cuba,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Curacao,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Cyprus,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Czech Republic,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Denmark,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Djibouti,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Dominica,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Dominican Republic,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Early-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),East Asia & Pacific,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),East Asia & Pacific (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),East Asia & Pacific (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Ecuador,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Egypt, Arab Rep.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),El Salvador,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Equatorial Guinea,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Eritrea,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Estonia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Ethiopia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Euro area,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Europe & Central Asia,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Europe & Central Asia (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Europe & Central Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),European Union,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Faroe Islands,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Fiji,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Finland,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Fragile and conflict affected situations,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),France,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),French Polynesia,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Gabon,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Gambia, The",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Georgia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Germany,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Ghana,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Gibraltar,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Greece,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Greenland,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Grenada,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Guam,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Guatemala,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Guinea,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Guinea-Bissau,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Guyana,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Haiti,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Heavily indebted poor countries (HIPC),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),High income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Honduras,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Hungary,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),IBRD only,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Iceland,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),IDA & IBRD total,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),IDA blend,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),IDA only,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),IDA total,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),India,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Indonesia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Iraq,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Ireland,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Isle of Man,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Israel,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Italy,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Jamaica,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Japan,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Jordan,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kazakhstan,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kenya,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kiribati,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Korea, Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kosovo,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kuwait,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Kyrgyz Republic,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Lao PDR,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Late-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Latin America & Caribbean,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Latin America & Caribbean (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Latin America & Caribbean (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Latvia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Least developed countries: UN classification,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Lebanon,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Lesotho,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Liberia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Libya,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Liechtenstein,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Lithuania,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Low & middle income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Low income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Lower middle income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Luxembourg,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Macao SAR, China",..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Macedonia, FYR",..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Madagascar,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Malawi,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Malaysia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Maldives,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mali,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Malta,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Marshall Islands,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mauritania,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mauritius,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mexico,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Middle East & North Africa,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Middle East & North Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Middle East & North Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Middle income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Moldova,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Monaco,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mongolia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Montenegro,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Morocco,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Mozambique,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Myanmar,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Namibia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Nauru,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Nepal,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Netherlands,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),New Caledonia,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),New Zealand,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Nicaragua,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Niger,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Nigeria,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),North America,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Norway,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),OECD members,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Oman,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Other small states,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Pacific island small states,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Pakistan,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Palau,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Panama,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Papua New Guinea,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Paraguay,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Peru,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Philippines,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Poland,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Portugal,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Post-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Pre-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Puerto Rico,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Qatar,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Romania,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Russian Federation,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Rwanda,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Samoa,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),San Marino,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sao Tome and Principe,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Saudi Arabia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Senegal,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Serbia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Seychelles,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sierra Leone,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Singapore,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Slovak Republic,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Slovenia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Small states,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Solomon Islands,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Somalia,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),South Africa,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),South Asia,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),South Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),South Sudan,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Spain,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sri Lanka,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),St. Kitts and Nevis,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),St. Lucia,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),St. Martin (French part),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),St. Vincent and the Grenadines,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sub-Saharan Africa,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sub-Saharan Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sub-Saharan Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sudan,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Suriname,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Swaziland,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Sweden,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Switzerland,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Syrian Arab Republic,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Tajikistan,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Tanzania,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Thailand,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Timor-Leste,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Togo,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Tonga,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Trinidad and Tobago,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Tunisia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Turkey,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Turkmenistan,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Turks and Caicos Islands,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Tuvalu,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Uganda,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Ukraine,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),United Arab Emirates,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),United Kingdom,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),United States,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Upper middle income,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Uruguay,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Uzbekistan,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Vanuatu,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Venezuela, RB",..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Vietnam,..,..,..,..,..,..,..,..,..,1
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Virgin Islands (U.S.),..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),West Bank and Gaza,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),World,..,..,..,..,..,..,..,..,..,..
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),"Yemen, Rep.",..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Zambia,..,..,..,..,..,..,..,..,..,0
Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),Zimbabwe,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Afghanistan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Albania,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Algeria,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),American Samoa,..,..,..,..,..,..,..,..,..,..
